relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,direction,usage,layer,analytics_enabled,mention_count,document_count,paragraph_count,category_count,evidence_count,evidence_strength,example_text,example_url
rel_5948259558e4,ent_ddfaf8c706be,東初法師,Person,person_founds_institution,人物创设机构,ent_27dd11191d91,中国佛教会台湾办事处,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,東初法師，將中國佛教會遷台，成立台灣辦事處，創辦《人生月刊》、《佛教文化季刊》，先後影印《大正大藏經》，致力於佛教文化事業之推廣，居功厥偉。,https://books.masterhsingyun.org/ArticleDetail/artcle1947
rel_301583fb2c0b,ent_ddfaf8c706be,東初法師,Person,person_founds_publication,人物创办出版物,ent_6cb9e618bac4,《人生》月刊,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,（3）1949年，東初法師在台灣創辦《人生》月刊，這是大陸僧人在台灣創辦的第一份中文佛教刊物，也是受到太虛思想影響的佛教學人繼續宣傳太虛大師人生佛教思想的雜誌；,https://books.masterhsingyun.org/ArticleDetail/artcle24672
rel_34e292facf23,ent_ca1d98944c89,印順法師,Person,person_articulates_concept_or_doctrine,人物阐发概念或教义,ent_5ebb7ea1e87e,緣起性空,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,吉藏大師門下有慧遠、智凱、碩法師等人，皆為法匠。⟂S⟂碩法師門下的元康，曾在唐太宗時奉詔入長安講「三論」，著述頗多。⟂S⟂在唐代中葉以後，天台宗、唯識宗、禪宗盛行於世，三論宗便逐漸衰頹了。⟂S⟂在目前台灣佛教界，三論宗的學者，以印順法師最負盛名，他對中觀緣起性空思想有獨特的見解。⟂S⟂然而因為三論宗所強調諸法性空，義理高深，所以目前對三論研究深有心得，又能廣為闡揚的大德，就少見了。,https://books.masterhsingyun.org/ArticleDetail/artcle8385
rel_cd937c86562e,ent_ca1d98944c89,印順法師,Person,person_cites_classic,人物引用经典,ent_bdd4ba4add7f,阿含經,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,在我認為，男女一樣可以成道，就如印順法師在《佛法概論》裡，引用《阿含經》佛陀說法：「四種姓者，皆悉平等，無有勝如差別之異。」,https://books.masterhsingyun.org/ArticleDetail/artcle1097
rel_576ad629f125,ent_ca1d98944c89,印順法師,Person,person_founds_institution,人物创设机构,ent_212bb3d0a97a,福嚴精舍,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,1949年大陸僧侶陸續渡海到台灣弘法，例如，1952年有道源法師在基隆創建海會寺，南亭法師在台北創建華嚴蓮社，證蓮法師在新店創建竹林精舍，印順法師在新竹創建福嚴精舍；,https://books.masterhsingyun.org/ArticleDetail/artcle24118
rel_8873c2cff79f,ent_ca1d98944c89,印順法師,Person,person_founds_institution,人物创设机构,ent_f2ce41d186a2,新竹女子佛學院,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,記得我在宜蘭的時候，有兩個青年想就讀佛學院，一個叫賴阿森，另一個名叫林秀桃，我叫他們去讀印順法師開創的、台灣唯一為女子設的「新竹女子佛學院」。,https://books.masterhsingyun.org/ArticleDetail/artcle6956
rel_4d6c54df9ec4,ent_52205d33c3e9,大醒法師,Person,person_founds_institution,人物创设机构,ent_68c67cfcfff7,台灣佛教講習會,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,此後，1951年大醒法師在新竹青草湖靈隱寺創立台灣佛教講習會，為佛教教育持續注入新的動力。,https://books.masterhsingyun.org/ArticleDetail/artcle24230
rel_5ccb73937ab7,ent_a81da35b6e58,覺培法師,Person,person_founds_institution,人物创设机构,ent_a8503fbb207c,人間佛教讀書會,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,其中，覺培法師成立的「人間佛教讀書會」，光在台灣，就有兩千多個分會，帶動了全民讀書的風氣。,https://books.masterhsingyun.org/ArticleDetail/artcle16098
rel_497dae69571b,ent_a81da35b6e58,覺培法師,Person,person_propagates_doctrine,人物传播教义,ent_a6b94c65c717,人間佛教,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,覺培法師，到海南島參加「博鰲亞洲論壇」，也有好多所大陸的大學邀請他講演，推動人間佛教。,https://books.masterhsingyun.org/ArticleDetail/artcle10964
rel_6659bfcebc4c,ent_8742759d8a12,善導大師,Person,person_advocates_doctrine,人物倡导教义,ent_86900e4a696c,淨土,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,善導大師，俗姓朱，唐朝山東臨淄人，為淨土宗二祖。 ⟂S⟂ 他一生極力倡導淨土法門，所闡揚而確立的淨土教，特稱為「善導流」，為唐代佛教特色之一。,https://books.masterhsingyun.org/ArticleDetail/artcle11781
rel_e731cf2f94ec,ent_8742759d8a12,善導大師,Person,person_authors_work,人物创作或撰写作品,ent_1577ba6f71a2,勸世偈,Work,directed,core_usable,stable_entity_graph,true,2,2,2,2,2,multi_article,善導並作〈勸世偈〉流行於世，深切悲願勸導世人求生西方淨土：「漸漸雞皮鶴髮，看看行步龍鍾，假饒金玉滿堂，難免衰殘老病，任汝千般快樂，無常終是到來，唯有徑路修行，但念阿彌陀佛。」,https://books.masterhsingyun.org/ArticleDetail/artcle1999
rel_eb355f0b1af6,ent_8742759d8a12,善導大師,Person,person_performs_practice,人物实践修行,ent_7b0771914aef,方等,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,從此，善導大師對淨土法門更是深信不疑，且躬身實踐。 ⟂S⟂ 他三十餘年中未嘗睡眠，以般舟三昧為主要修行，方等禮佛，護持戒品，纖毫不犯。,https://books.masterhsingyun.org/ArticleDetail/artcle11781
rel_6b2da97bbe8f,ent_8742759d8a12,善導大師,Person,person_performs_practice,人物实践修行,ent_878ea185a076,念阿彌陀佛,PracticeActivity,directed,core_usable,stable_entity_graph,true,2,2,2,1,2,multi_article,善導大師虔念阿彌陀佛，後每念一句阿彌陀佛，就從口中射出一道光明，所以大家稱他為「光明和尚」。,https://books.masterhsingyun.org/ArticleDetail/artcle3452
rel_64596f010436,ent_8742759d8a12,善導大師,Person,person_promotes_practice,人物推广实践,ent_878ea185a076,念阿彌陀佛,PracticeActivity,directed,core_usable,stable_entity_graph,true,2,2,2,2,2,multi_article,善導大師並作「勸世偈」，深切悲願勸導世人求生西方淨土：「漸漸雞皮鶴髮，看看行步龍鍾，假饒金玉滿堂，豈免衰殘病苦，任汝千般快樂，無常終是到來，唯有徑路修行，但念阿彌陀佛。」,https://books.masterhsingyun.org/ArticleDetail/artcle11781
rel_9abd95deff08,ent_dcf71f33dbbb,聖嚴法師,Person,person_associated_with_place,人物关联地点,ent_b408c21441f1,美國,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,因為這樣的關係，聖嚴法師才得以順利前往美國赴沈家楨之邀請。,https://books.masterhsingyun.org/ArticleDetail/artcle5318
rel_5b7939e99886,ent_dcf71f33dbbb,聖嚴法師,Person,person_founds_institution,人物创设机构,ent_766a05730d7e,中華佛學研究所,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,農禪寺聖嚴法師在一九八五年創辦中華佛學研究所，並組織佛學研究、出版和學術會議。,https://books.masterhsingyun.org/ArticleDetail/artcle17792
rel_1a922eb640c6,ent_acd7833ac5d7,南亭法師,Person,person_founds_institution,人物创设机构,ent_1c0d1ec16ad4,華嚴蓮社,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,1949年大陸僧侶陸續渡海到台灣弘法，例如，1952年有道源法師在基隆創建海會寺，南亭法師在台北創建華嚴蓮社，證蓮法師在新店創建竹林精舍，印順法師在新竹創建福嚴精舍；,https://books.masterhsingyun.org/ArticleDetail/artcle24118
rel_4cb4c792a0c3,ent_acd7833ac5d7,南亭法師,Person,person_interprets_classic,人物解释经典,ent_3220e2feb0fc,維摩詰經,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,有一次，南亭法師連續講了四十天的《維摩詰經》，每天特別包車接送，將慈惠載往道場翻譯，講座前後還準備補品給他。,https://books.masterhsingyun.org/ArticleDetail/artcle7408
rel_bd48870da96e,ent_d7244a01d0ba,心平法師,Person,person_leads_institution,人物领导机构,ent_51d7657ca696,佛光山,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,只為了本土化。⟂S⟂所以，佛光山在多年前，我把住持之位傳給心平法師繼承，心平法師是台灣人，這也是本土化的落實。,https://books.masterhsingyun.org/ArticleDetail/artcle3797
rel_cabd4dffd84c,ent_d7244a01d0ba,心平法師,Person,person_leads_institution,人物领导机构,ent_36a6e7830052,雷音寺,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,師父在台弘法，已近三十年了，三十年來，過去每逢佛誕節，慣例師父都是到北部、宜蘭去主持。⟂S⟂去年師父把宜蘭雷音寺的住持，交給了心平法師，且心平法師也當選了宜蘭佛教支會的理事長，無形中師父負的擔子也就減輕了一些，所以在二個月前，師父就表示今年的佛誕節，要在高雄參加。⟂S⟂而我們做弟子的也把此事向信徒宣佈了。⟂S⟂佛誕節這天，是農曆四月八日，也是星期日，又碰上母親節，真是熱鬧非凡、喜氣洋溢。,https://books.masterhsingyun.org/ArticleDetail/artcle17399
rel_eaa851edfaed,ent_acd544163e49,覺誠法師,Person,person_advocates_doctrine,人物倡导教义,ent_a6b94c65c717,人間佛教,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,覺誠法師回到馬來西亞後，繼續弘揚人間佛教。,https://books.masterhsingyun.org/ArticleDetail/artcle23672
rel_c95605ff73c7,ent_acd544163e49,覺誠法師,Person,person_founds_institution,人物创设机构,ent_c1c52852387f,如來之子,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,過去巴西如來寺的住持覺誠法師，為了幫助這些兒童、青少年，於是在當地成立「如來之子」，提供低收入戶或貧困家庭的孩童到寺院讀書、學習中文，還有踢足球。,https://books.masterhsingyun.org/ArticleDetail/artcle2621
rel_518166ecb5a7,ent_9798eeb8f580,圓瑛法師,Person,person_founds_institution,人物创设机构,ent_37537e463afe,圓明楞嚴專宗學院,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,後來圓瑛法師於一九三四年在上海創辦「圓明講堂」，並於一九四二年成立「圓明楞嚴專宗學院」，他自任院長，並親自主講《楞嚴經》，我的同學煮雲法師就曾前往就讀，可是當時我比較傾向於太虛大師，對這許多長老，那個時候難免沒有分別。,https://books.masterhsingyun.org/ArticleDetail/artcle5643
rel_04e9cbe635e6,ent_9798eeb8f580,圓瑛法師,Person,person_interprets_classic,人物解释经典,ent_dda32765796c,楞嚴經,Classic,directed,core_usable,stable_entity_graph,true,2,1,1,1,2,single_article,說到這裡，我又想起一則佛門的掌故：民國初年（一九一三），圓瑛法師在北平天壇講解《楞嚴經》，天天講「三界唯心，萬法唯識」，每天講說二小時，而每講完一小時便休息十分鐘，休息時大家可以自由發問。,https://books.masterhsingyun.org/ArticleDetail/artcle3406
rel_f5ab6ca292fc,ent_241715883e8c,悟一法師,Person,person_founds_institution,人物创设机构,ent_aef52ab97cb0,智光商工,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,還有最早與南亭、悟一法師創辦的智光商職，以及後來的均頭中小學、均一中小學等，就不一一去說了。,https://books.masterhsingyun.org/ArticleDetail/artcle16098
rel_485b0bb7e404,ent_9f3e8f9ed1df,蕅益大師,Person,person_performs_practice,人物实践修行,ent_39be9be3e203,法門,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,明代的蕅益大師終身奉行地藏法門；,https://books.masterhsingyun.org/ArticleDetail/artcle2481
rel_455c5612a8cd,ent_9f3e8f9ed1df,蕅益大師,Person,person_performs_practice,人物实践修行,ent_fa5ca6435945,地藏法門,PracticeActivity,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,明代的蕅益大師終身奉行地藏法門；,https://books.masterhsingyun.org/ArticleDetail/artcle2481
rel_16640b7a8a74,ent_a7b01c127b9c,演培法師,Person,person_founds_institution,人物创设机构,ent_e2b515a02170,四川合江法王學院,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,一九四一年，演培法師創辦「四川合江法王學院」，禮聘印順為導師，此後，學僧們即以「導師」尊稱之。,https://books.masterhsingyun.org/ArticleDetail/artcle2565
rel_3229fed0b90f,ent_a7b01c127b9c,演培法師,Person,person_interprets_classic,人物解释经典,ent_45e7c3f3e424,般若心經,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,演培法師正在這裡講解《心經》，新加坡法施林松年法師也來到此地。,https://books.masterhsingyun.org/ArticleDetail/artcle1906
rel_76ce5d51891d,ent_8a35cbf16c9a,永光法師,Person,person_founds_institution,人物创设机构,ent_9187a2f6874a,馬尼拉禪淨中心,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,從此，永光法師借住信徒位於王彬中國城阿蘭格市場旁五層樓的房子，就這樣成立了「馬尼拉禪淨中心」。,https://books.masterhsingyun.org/ArticleDetail/artcle24204
rel_bfcf85c2552d,ent_65b4e0751dc6,妙士法師,Person,person_associated_with_place,人物关联地点,ent_843b8050d4ad,台灣,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,妙士法師是湖南衡陽人，在台灣出生，我送他到美國讀書，念完書回來後，因為是湖南人，就讓他到中國大陸服務。,https://books.masterhsingyun.org/ArticleDetail/artcle16373
rel_3f2fd5e06f69,ent_8d37d219ddbf,聖印法師,Person,person_founds_institution,人物创设机构,ent_2118ce2bd0f2,慈明寺,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,聖印法師也到紐西蘭創建了一座更有規模的寺院，也取名叫「慈明寺」。,https://books.masterhsingyun.org/ArticleDetail/artcle5688
rel_984005a838a9,ent_06dbb38e8b15,廣餘法師,Person,person_leads_institution,人物领导机构,ent_76b65d8b4344,鶴鳴寺,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,直到一九七四年慈宗法師因健康關係辭去住持職，並由檳城修靜法師接管主持，然因他水土不合影響健康離職，就由廣餘法師住持鶴鳴寺。,https://books.masterhsingyun.org/ArticleDetail/artcle18969
rel_fdc11c6c761a,ent_b8a610121d69,廣慈法師,Person,person_founds_publication,人物创办出版物,ent_12935a60d0f3,今日佛教月刊,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,《今日佛教》月刊，原為廣慈法師所創辦，中經改組由社務委員會負責出刊，後於四十九年（一九六○）十一月，社委會復公議交由星雲接辦。,https://books.masterhsingyun.org/ArticleDetail/artcle24418
rel_793b9491ded6,ent_b8a610121d69,廣慈法師,Person,person_teaches_doctrine,人物讲授教义,ent_7f8012d8b083,海潮音,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,前次廣慈法師來宜蘭教授海潮音的梵腔。,https://books.masterhsingyun.org/ArticleDetail/artcle24359
rel_1b4d592c9c58,ent_84b088c244da,圓湛法師,Person,person_founds_institution,人物创设机构,ent_0567b9915980,三亞南山寺,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,一九九五年，圓湛法師在海南島三亞創建南山寺，這是解放以後大陸興建規模最大的一座佛教寺廟。,https://books.masterhsingyun.org/ArticleDetail/artcle5639
rel_86db785e1c9c,ent_3588b7234f82,永明大師,Person,person_advocates_doctrine,人物倡导教义,ent_dd9009d7b1c1,禪淨共修,PracticeActivity,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,宋永明大師提倡「禪淨共修」的風氣，尤其《宗鏡錄》調和禪教學律的貢獻，排除當時禪宗唯尚坐禪，而以義學為「著相」的偏見。,https://books.masterhsingyun.org/ArticleDetail/artcle674
rel_1a4d966d6f0a,ent_e904e0016480,印海法師,Person,person_leads_institution,人物领导机构,ent_212bb3d0a97a,福嚴精舍,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,印海法師用功很勤，曾經受印順長老的賞識，擔任過福嚴精舍的住持，虛心自學，雖然和我一樣沒有讀過正規的學校，但由於用功不懈，譯作也很多，如《中印禪宗史》、《中國佛教史論》、《中國淨土教理史》、《華嚴學》、《佛教唯識論概論》、《律宗概論》、《佛學思想論譯叢》等二十多種。,https://books.masterhsingyun.org/ArticleDetail/artcle9977
rel_011fb9164dbf,ent_51ac746ee18f,道源法師,Person,person_founds_institution,人物创设机构,ent_a3966254e67e,海會寺,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,1949年大陸僧侶陸續渡海到台灣弘法，例如，1952年有道源法師在基隆創建海會寺，南亭法師在台北創建華嚴蓮社，證蓮法師在新店創建竹林精舍，印順法師在新竹創建福嚴精舍；,https://books.masterhsingyun.org/ArticleDetail/artcle24118
rel_9f7ddfe6ca72,ent_51ac746ee18f,道源法師,Person,person_interprets_classic,人物解释经典,ent_719d3ea810c6,大乘起信論,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,道源法師講了一個月的《大乘起信論》，我記了十多本的筆記，每天將聽講的內容記下來，另外又蒐集了許多參考資料，每天洋洋灑灑一、二萬言。,https://books.masterhsingyun.org/ArticleDetail/artcle2495
rel_0a12b7b2f9c7,ent_ab8bc41ab1d8,證嚴法師,Person,person_founds_institution,人物创设机构,ent_36c4acf32dbc,慈濟功德會,Institution,directed,core_usable,stable_entity_graph,true,4,0,0,0,1,single_article,證嚴法師創立慈濟功德會；,https://books.masterhsingyun.org/ArticleDetail/artcle1545
rel_ca141627e0c1,ent_ab8bc41ab1d8,證嚴法師,Person,person_leads_institution,人物领导机构,ent_36c4acf32dbc,慈濟功德會,Institution,directed,core_usable,stable_entity_graph,true,4,0,0,0,1,single_article,一談到台灣的佛教慈善事業，人們往往想到證嚴法師領導的慈濟功德會，其實佛光山自開山以來一直耕耘慈善。,https://books.masterhsingyun.org/ArticleDetail/artcle15328
rel_db7eff61b2ff,ent_94acec3a9151,如學法師,Person,person_founds_institution,人物创设机构,ent_6bac2edadf46,法光寺,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,不過，後來如學法師在美國洛杉磯創建了法光寺，其弟子禪光法師擔任住持，和佛光山西來寺時有互動，輪流舉辦佛誕慶典、供僧法會等，信徒彼此也都相互往來。,https://books.masterhsingyun.org/ArticleDetail/artcle5689
rel_051dff9801a9,ent_5804ba30a5b3,慧律法師,Person,person_founds_institution,人物创设机构,ent_cae5e067ab2b,文殊講堂,Institution,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,文殊講堂為慧律法師所創建，慧律法師是佛教的青年才俊，其演講曾風靡全台灣。,https://books.masterhsingyun.org/ArticleDetail/artcle7858
rel_0a1624925404,ent_b0ea160c1efd,永融法師,Person,person_leads_institution,人物领导机构,ent_480d2bcf1b5e,台北道場,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,傳燈會永融法師曾做過台北道場的住持，知道臘八粥是中國的優良傳統，而且對弘法度眾有很大的影響力，所以舉辦了這次「臘八粥評鑑會」。,https://books.masterhsingyun.org/ArticleDetail/artcle10909
rel_03555d8e3cb5,ent_79b7bd9d628b,廣元法師,Person,person_same_as_person,人物同一指称,ent_3872981a79f5,宋元如,Person,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,廣元法師就是宋元如，他是安徽人，出生於一九二八年，到台灣的時候，他還是一位警官。,https://books.masterhsingyun.org/ArticleDetail/artcle7447
rel_e6cc7aa84886,ent_09fd4d09a82f,智光法師,Person,person_founds_institution,人物创设机构,ent_57ed8be8fab6,焦山佛學院,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,一九三四年智光法師擔任住持時，始創辦焦山佛學院，培養僧才。,https://books.masterhsingyun.org/ArticleDetail/artcle2208
rel_0481d484fc8f,ent_fae578732582,曉雲法師,Person,person_founds_institution,人物创设机构,ent_8e91401511ca,華梵佛學研究所,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,曉雲法師在一九七八年建立華梵佛學研究所，又於一九八六年創建華梵大學。,https://books.masterhsingyun.org/ArticleDetail/artcle17792
rel_804d66d238b5,ent_fae578732582,曉雲法師,Person,person_founds_institution,人物创设机构,ent_ac781702dd64,華梵大學,Institution,directed,core_usable,stable_entity_graph,true,4,0,0,0,1,single_article,曉雲法師創辦華梵大學；,https://books.masterhsingyun.org/ArticleDetail/artcle1545
rel_99724e07d195,ent_fae578732582,曉雲法師,Person,person_founds_institution,人物创设机构,ent_87a51bab9940,華梵工學院,Institution,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,（大眾鼓掌）文章的後面是這樣寫的：除了佛光山的這許多比丘尼以外，當然其他的比丘尼對佛教的貢獻也很多，不過我對他們不是太了解，如曉雲法師創辦華梵工學院（今華梵大學）、證嚴法師創辦慈濟功德會、香光寺悟因法師創辦文化團隊……佛教裡還有好多的比丘尼也有成就，不過我也沒有辦法一一去了解他們，只能對他們表示一種讚美。,https://books.masterhsingyun.org/ArticleDetail/artcle16154
rel_65f0d9a7dd61,ent_beb2949480b1,覺元法師,Person,person_founds_institution,人物创设机构,ent_acdd9e018bf5,人間大學,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,在完成階段性任務後，於二○○八年九月調任首善之都台北，任職佛光山台北道場住持，台北道場是個多功能的弘法大樓，有人間衛視、人間福報、國際佛光會、人間佛教讀書會等十六個弘法事業單位。⟂S⟂他將台北道場弘法的能量大力展開，成立人間大學，推動近一百種社教課程；⟂S⟂邀請名家推出「生耕致富」系列講座；⟂S⟂每年持續舉辦醫學、環保、文化、教育論壇；⟂S⟂並結合各鄰里長舉辦臘八粥敦親睦鄰，接連六年的區里長接心懇談會之後，在二○一六年三月，舉辦「春之旅區里長聯誼交流」活動，正式將台北市六個區二二七里的里長帶回佛光山禮佛參訪。⟂S⟂每年來寺人次突破四十萬人次，台北道場儼然成為大台北地區的佛教文化中心。,https://books.masterhsingyun.org/ArticleDetail/artcle23723
rel_a9e24e48871e,ent_beb2949480b1,覺元法師,Person,person_hosts_activity,人物主持活动,ent_2471e157cb5b,臘八粥敦親睦鄰活動,PracticeActivity,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,在完成階段性任務後，於二○○八年九月調任首善之都台北，任職佛光山台北道場住持，台北道場是個多功能的弘法大樓，有人間衛視、人間福報、國際佛光會、人間佛教讀書會等十六個弘法事業單位。⟂S⟂他將台北道場弘法的能量大力展開，成立人間大學，推動近一百種社教課程；⟂S⟂邀請名家推出「生耕致富」系列講座；⟂S⟂每年持續舉辦醫學、環保、文化、教育論壇；⟂S⟂並結合各鄰里長舉辦臘八粥敦親睦鄰，接連六年的區里長接心懇談會之後，在二○一六年三月，舉辦「春之旅區里長聯誼交流」活動，正式將台北市六個區二二七里的里長帶回佛光山禮佛參訪。⟂S⟂每年來寺人次突破四十萬人次，台北道場儼然成為大台北地區的佛教文化中心。,https://books.masterhsingyun.org/ArticleDetail/artcle23723
rel_d7ac23bd1e13,ent_beb2949480b1,覺元法師,Person,person_leads_institution,人物领导机构,ent_480d2bcf1b5e,台北道場,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,在完成階段性任務後，於二○○八年九月調任首善之都台北，任職佛光山台北道場住持，台北道場是個多功能的弘法大樓，有人間衛視、人間福報、國際佛光會、人間佛教讀書會等十六個弘法事業單位。⟂S⟂他將台北道場弘法的能量大力展開，成立人間大學，推動近一百種社教課程；⟂S⟂邀請名家推出「生耕致富」系列講座；⟂S⟂每年持續舉辦醫學、環保、文化、教育論壇；⟂S⟂並結合各鄰里長舉辦臘八粥敦親睦鄰，接連六年的區里長接心懇談會之後，在二○一六年三月，舉辦「春之旅區里長聯誼交流」活動，正式將台北市六個區二二七里的里長帶回佛光山禮佛參訪。⟂S⟂每年來寺人次突破四十萬人次，台北道場儼然成為大台北地區的佛教文化中心。,https://books.masterhsingyun.org/ArticleDetail/artcle23723
rel_47bef159138d,ent_6ffa1bb22081,天下文化,Institution,institution_operates_publication,机构运营出版物,ent_c6363fc939e9,我們生命裡的七七,Classic,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,天下文化出版了《我們生命裡的七七》（張作錦、王力行主編）。,https://books.masterhsingyun.org/ArticleDetail/artcle17243
rel_bbff3d8fe611,ent_5ac1b41269b7,遠見‧天下文化事業群,Institution,institution_propagates_doctrine,机构传播教义,ent_c5a84cf471ed,觀念,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,遠見．天下文化事業群在華人世界推廣進步觀念，自一九九四年以來，出版三十一本佛光山開山星雲大師著作，如《傳燈》、《貧僧有話要說》、《我不是「呷教」的和尚》、《星雲之道》、《星雲學說與實踐》、《慈悲思路．兩岸出路》等。,https://books.masterhsingyun.org/ArticleDetail/artcle19854
rel_b6387bc94111,ent_3a156b0b9b7b,大覺寺,Institution,institution_propagates_doctrine,机构传播教义,ent_a6b94c65c717,人間佛教,Concept,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,如今他所領導的宜興大覺寺已經名滿天下，不僅成為中國大陸地區弘揚人間佛教的一區新興名寺，也成為推動海峽兩岸民間社會文化交流的模範之地。,https://books.masterhsingyun.org/ArticleDetail/artcle24667
rel_42bd0132e5b2,ent_40bbfde3f6f6,人間福報,Institution,institution_propagates_doctrine,机构传播教义,ent_a6b94c65c717,人間佛教,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,此外，這些年來《人間福報》與海外華報合作，海外版發行到全球四大洲、十九個國家地區，傳播人間佛教，服務海外華人，悄然無聲地逐日實踐大師表揚清淨人性的心願。,https://books.masterhsingyun.org/ArticleDetail/artcle24107
rel_13e920bff6f4,ent_40bbfde3f6f6,人間福報,Institution,institution_propagates_doctrine,机构传播教义,ent_b2fed7536a6c,人間佛教思想,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,其實，為了辦這份報紙，我等了五十年，這之間我不斷努力，就希望為佛教辦一份社會大眾共同閱讀的報紙，就有了對外發言和文宣的平台，《人間福報》不只是傳播人間佛教思想，也提升佛教的形象和保護佛教，這對佛教的發展和傳播是很重要的。,https://books.masterhsingyun.org/ArticleDetail/artcle23749
rel_b91d2ab33e25,ent_7e4e8a02106a,佛光出版社,Institution,institution_operates_publication,机构运营出版物,ent_b1ae094d2be2,百喻經圖畫書,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,佛光出版社非常重視兒童的讀物，出版一系列的《童話書》、《童話畫》、《百喻經圖畫書》、《漫畫心經》、《佛教故事大全》、《新編佛教童話集》、《畫說十大弟子》等，尤其是一百本的《佛教高僧漫畫》，獲得行政院新聞局金鼎獎之「漫畫類優良圖書」。,https://books.masterhsingyun.org/ArticleDetail/artcle15320
rel_155b732278ab,ent_7e4e8a02106a,佛光出版社,Institution,institution_operates_publication,机构运营出版物,ent_6c410c0cbce5,中英佛學辭典,Classic,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,一九六二年，佛光出版社出版《中英佛學辭典》；,https://books.masterhsingyun.org/ArticleDetail/artcle9847
rel_ed21042e717f,ent_7e4e8a02106a,佛光出版社,Institution,institution_operates_publication,机构运营出版物,ent_2ca502446055,佛學研究論文集,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,佛光出版社一九七六年起出版《佛學研究論文集》共三十二冊。,https://books.masterhsingyun.org/ArticleDetail/artcle15614
